"","gene","term","estimate","statistic","p.value","lod","fdr"
"836","209613_s_at","pheno$hasCancer",-1.44401542358203,-4.51179433419049,3.1665568344169e-05,1.58253947474713,5.68897733945915e-05
"837","209505_at","pheno$hasCancer",-1.0606153719808,-4.5058837844868,3.23255995630737e-05,1.56257501711828,5.80147660328584e-05
"838","202994_s_at","pheno$hasCancer",-1.23271323598358,-4.45617753673453,3.84328445699844e-05,1.3951795782224,6.83042810299061e-05
"839","209210_s_at","pheno$hasCancer",-1.09752422065511,-4.45070594613588,3.91701002162206e-05,1.37680813753113,6.95701692266893e-05
"840","200986_at","pheno$hasCancer",-1.29922987201371,-4.38829615087831,4.86162237191293e-05,1.16804956778769,8.54888978167107e-05
"841","212764_at","pheno$hasCancer",-1.05145048829356,-4.38292481704692,4.95256842742755e-05,1.15015120777694,8.70263246339943e-05
"842","210139_s_at","pheno$hasCancer",-1.34583700773368,-4.36776130894486,5.21832837935929e-05,1.09968274749004,9.14870269687357e-05
"843","210298_x_at","pheno$hasCancer",-1.20980794862946,-4.31961751259148,6.15720733326391e-05,0.940033881615532,0.000107021100629579
"844","212190_at","pheno$hasCancer",-1.09883379541692,-4.31040642327943,6.35465385647527e-05,0.9095920634814,0.000110298139806698
"845","207390_s_at","pheno$hasCancer",-1.03233740546789,-4.24039426304504,8.06989675600418e-05,0.679309522225561,0.000138175433697588
"846","201137_s_at","pheno$hasCancer",-1.07859048230699,-4.22787250410514,8.42072766928122e-05,0.638331212214664,0.000143928108195592
"847","209156_s_at","pheno$hasCancer",-1.79205581632395,-4.22384741773957,8.53660826235373e-05,0.625172417756258,0.000145774574227932
"848","204939_s_at","pheno$hasCancer",-1.22478319363988,-4.20300358378353,9.16184951159239e-05,0.557136078825326,0.000155889960802393
"849","209278_s_at","pheno$hasCancer",-1.00517896049945,-4.1755354836885,0.000100538636005963,0.467751502172795,0.00017028750578602
"850","212067_s_at","pheno$hasCancer",-1.06632514168452,-4.09822083036192,0.000130394804453573,0.217863402013978,0.00021795719958285
"851","217546_at","pheno$hasCancer",-1.11697999749525,-4.08676900606061,0.000135489200815122,0.181067328223031,0.000225932380265378
"852","202403_s_at","pheno$hasCancer",-1.30796150000672,-4.080355369617,0.000138425794962237,0.160484372081467,0.000230516552510539
"853","216442_x_at","pheno$hasCancer",-1.37328832014409,-4.03156756168026,0.000162866504780864,0.00450098365317952,0.000269025524539066
"854","211896_s_at","pheno$hasCancer",-1.77886506587739,-4.0169818256385,0.00017094862132734,-0.0419281726054743,0.00028187421407704
"855","210495_x_at","pheno$hasCancer",-1.37443443416047,-3.99138622868174,0.000186075601567502,-0.12317395887786,0.000305483137827205
"856","211719_x_at","pheno$hasCancer",-1.42420146257666,-3.94124607082836,0.000219532768765014,-0.281470175873554,0.000357356175497904
"857","210084_x_at","pheno$hasCancer",-1.06694631058721,-3.92999526736005,0.000227799438733311,-0.316831686971516,0.000370298722884036
"858","202746_at","pheno$hasCancer",-1.1280945298222,-3.90987630356249,0.000243334784077629,-0.379919948039486,0.000394114623753585
"859","209335_at","pheno$hasCancer",-1.24224224907551,-3.89664109758237,0.000254105222211674,-0.421319615262641,0.00041078254980722
"860","202291_s_at","pheno$hasCancer",-1.48738867654151,-3.89017079110363,0.000259536024846181,-0.441528865048316,0.000419136196669623
"861","209191_at","pheno$hasCancer",-1.01387761548826,-3.88987533565594,0.000259786659208864,-0.442451216685455,0.000419480154141386
"862","201560_at","pheno$hasCancer",-1.1239876563415,-3.86908230919907,0.000278022000986394,-0.507259529355919,0.000446820356868361
"863","204083_s_at","pheno$hasCancer",-1.53859546205518,-3.85480633119836,0.000291247618006589,-0.551636852656336,0.000467166043193264
"864","202859_x_at","pheno$hasCancer",-1.56476085551051,-3.83557915346667,0.000310018344029288,-0.611251623161993,0.000495882475055963
"865","201289_at","pheno$hasCancer",-1.4114664283497,-3.81653590658775,0.000329751419954339,-0.67012123566434,0.000525823020669997
"866","201324_at","pheno$hasCancer",-1.10243345163835,-3.80663154074125,0.000340485578049208,-0.700670012179558,0.000542008868100478
"867","201860_s_at","pheno$hasCancer",-1.26801935592419,-3.70796702091313,0.000467402414036079,-1.0023591353582,0.000732479639353396
"868","212464_s_at","pheno$hasCancer",-1.33525061564684,-3.6640457493844,0.000537462161462868,-1.1350911853029,0.000837033082462754
"869","204748_at","pheno$hasCancer",-1.37969777975523,-3.63392109644347,0.000591201249485428,-1.22555886219063,0.000916497665387769
"870","201438_at","pheno$hasCancer",-1.20640765351055,-3.57759393557117,0.000705737285257606,-1.39345026334981,0.00108477229270851
"871","210764_s_at","pheno$hasCancer",-1.07467008109278,-3.52382513835434,0.000834576276579732,-1.55215146938412,0.00127149344803953
"872","205683_x_at","pheno$hasCancer",-1.09498887872683,-3.50486318302356,0.000885131229819449,-1.60774840745012,0.00134575458474801
"873","211959_at","pheno$hasCancer",-1.3867003256592,-3.49832351890826,0.000903232328154398,-1.62687768108655,0.00137224558316387
"874","217996_at","pheno$hasCancer",-1.19389203652296,-3.48879919164553,0.00093022516292499,-1.65469581105011,0.00141104202215504
"875","203477_at","pheno$hasCancer",-1.09630318072478,-3.48584274974374,0.000938758728664166,-1.66332076153791,0.00142340505925582
"876","212097_at","pheno$hasCancer",-1.07960940512118,-3.48446894230476,0.000942749393737909,-1.66732700204055,0.00142906698916067
"877","207173_x_at","pheno$hasCancer",-1.1457551018534,-3.47704259498877,0.000964602159168612,-1.68896553431032,0.00146020583646428
"878","202237_at","pheno$hasCancer",-1.17268999932956,-3.47627907373702,0.000966875976191908,-1.69118853342891,0.00146354849381729
"879","213068_at","pheno$hasCancer",-1.01006163692837,-3.4705560279974,0.000984082406551089,-1.70784105191082,0.00148817836886175
"880","200907_s_at","pheno$hasCancer",-1.13186776282029,-3.35969805374118,0.00138059404069544,-2.02681449606491,0.00205516580992828
"881","202672_s_at","pheno$hasCancer",-1.34066506996074,-3.29872875994021,0.00165886134584763,-2.19926978545406,0.00244635389606371
"882","209118_s_at","pheno$hasCancer",-1.05800074252175,-3.26978803021054,0.00180874833099988,-2.28037517967803,0.00265177571285415
"883","201348_at","pheno$hasCancer",-1.00219638206195,-3.26510266206262,0.00183418368943183,-2.29345955512067,0.00268659141205611
"884","201842_s_at","pheno$hasCancer",-1.20991135565304,-3.23685097899625,0.00199483959602495,-2.37208053634083,0.00290567464493555
"885","217767_at","pheno$hasCancer",-1.0819538762049,-3.23216414921833,0.00202274041911072,-2.38507763832183,0.00294535220277358
"886","202350_s_at","pheno$hasCancer",-1.14638618707288,-3.05013843220957,0.00343824812076878,-2.87954207889282,0.0048817690120486
"887","206640_x_at","pheno$hasCancer",-1.17883249667697,-2.94898131236308,0.0045815482094521,-3.14537149240367,0.00641031261780869
"888","201041_s_at","pheno$hasCancer",-1.09063526092192,-2.82167572684001,0.006521770398419,-3.47043445426242,0.00896125114311961
"889","217028_at","pheno$hasCancer",-1.02447563671006,-2.79460586159927,0.00702186139924348,-3.5381581729419,0.00961342698201908
"890","207739_s_at","pheno$hasCancer",-1.07247888405279,-2.39246269394472,0.0199778755261117,-4.48350512772215,0.0259436447548428
